Demand,Sales,Date,Month,Class
44,168.96,13,8,1
50,192,14,8,1
49,188.16,15,8,1
59,226.56,16,8,1
34,130.56,17,8,1
47,180.48,18,8,1
56,215.04,19,8,1
41,157.44,20,8,1
39,149.76,21,8,1
50,192,22,8,1
38,145.92,23,8,1
48,184.32,24,8,1
41,157.44,25,8,1
39,149.76,26,8,1
45,172.8,27,8,1
41,157.44,28,8,1
45,172.8,29,8,1
41,157.44,30,8,1
45,172.8,31,8,1
61,234.24,1,9,1
70,268.8,2,9,1
55,211.2,3,9,1
66,253.44,4,9,1
47,180.48,5,9,1
65,249.6,6,9,1
48,184.32,7,9,1
50,192,8,9,1
56,215.04,9,9,1
57,218.88,10,9,1
58,222.72,11,9,1
70,268.8,12,9,1
51,195.84,13,9,1
56,215.04,14,9,1
51,195.84,15,9,1
62,238.08,16,9,1
53,203.52,17,9,1
64,245.76,18,9,1
75,288,19,9,1
70,268.8,20,9,1
53,203.52,21,9,1
55,211.2,22,9,1
65,249.6,23,9,1
56,215.04,24,9,1
57,218.88,25,9,1
58,222.72,26,9,1
76,291.84,27,9,1
57,218.88,28,9,1
56,215.04,29,9,1
55,211.2,30,9,1
53,203.52,1,10,1
94,360.96,2,10,0
60,230.4,3,10,1
66,253.44,4,10,1
67,257.28,5,10,1
70,268.8,6,10,1
81,311.04,7,10,1
68,261.12,8,10,1
58,222.72,9,10,1
73,280.32,10,10,1
96,368.64,11,10,0
73,280.32,12,10,1
82,314.88,13,10,1
64,245.76,14,10,1
88,337.92,15,10,0
59,226.56,16,10,1
74,284.16,17,10,1
88,337.92,18,10,0
82,314.88,19,10,1
62,238.08,20,10,1
67,257.28,21,10,1
72,276.48,22,10,1
87,334.08,23,10,0
72,276.48,24,10,1
79,303.36,25,10,1
82,314.88,26,10,1
63,241.92,27,10,1
75,288,28,10,1
55,211.2,29,10,1
68,261.12,30,10,1
62,238.08,31,10,1
64,245.76,1,11,1
75,288,2,11,1
55,211.2,3,11,1
72,276.48,4,11,1
57,218.88,5,11,1
67,257.28,6,11,1
69,264.96,7,11,1
69,264.96,8,11,1
60,230.4,9,11,1
78,299.52,10,11,1
63,241.92,11,11,1
67,257.28,12,11,1
72,276.48,13,11,1
66,253.44,14,11,1
64,245.76,15,11,1
52,199.68,16,11,1
66,253.44,17,11,1
73,280.32,18,11,1
62,238.08,19,11,1
50,192,20,11,1
74,284.16,21,11,1
54,207.36,22,11,1
61,234.24,23,11,1
69,264.96,24,11,1
68,261.12,25,11,1
74,284.16,26,11,1
73,280.32,27,11,1
59,226.56,28,11,1
75,288,29,11,1
66,253.44,30,11,1
128,491.52,1,12,0
136,522.24,2,12,0
108,414.72,3,12,0
108,414.72,4,12,0
119,456.96,5,12,0
121,464.64,6,12,0
122,468.48,7,12,0
119,456.96,8,12,0
124,476.16,9,12,0
118,453.12,10,12,0
99,380.16,11,12,0
102,391.68,12,12,0
110,422.4,13,12,0
140,537.6,14,12,0
124,476.16,15,12,0
133,510.72,16,12,0
136,522.24,17,12,0
112,430.08,18,12,0
138,529.92,19,12,0
131,503.04,20,12,0
88,337.92,21,12,0
104,399.36,22,12,0
114,437.76,23,12,0
115,441.6,24,12,0
113,433.92,25,12,0
139,533.76,26,12,0
105,403.2,27,12,0
132,506.88,28,12,0
122,468.48,29,12,0
119,456.96,30,12,0
139,533.76,31,12,0
