Demand,Sales,Date,Month,Class
26,3899.74,22,5,0
25,3749.75,23,5,0
18,2699.82,24,5,1
34,5099.66,25,5,0
22,3299.78,26,5,0
17,2549.83,27,5,1
22,3299.78,28,5,0
26,3899.74,29,5,0
20,2999.8,30,5,1
14,2099.86,31,5,1
15,2249.85,1,6,1
15,2249.85,2,6,1
21,3149.79,3,6,0
23,3449.77,4,6,0
19,2849.81,5,6,1
24,3599.76,6,6,0
17,2549.83,7,6,1
20,2999.8,8,6,1
19,2849.81,9,6,1
13,1949.87,10,6,1
18,2699.82,11,6,1
17,2549.83,12,6,1
14,2099.86,13,6,1
31,4649.69,14,6,0
24,3599.76,15,6,0
24,3599.76,16,6,0
22,3299.78,17,6,0
22,3299.78,18,6,0
19,2849.81,19,6,1
17,2549.83,20,6,1
20,2999.8,21,6,1
17,2549.83,22,6,1
17,2549.83,23,6,1
15,2249.85,24,6,1
17,2549.83,25,6,1
19,2849.81,26,6,1
11,1649.89,27,6,1
15,2249.85,28,6,1
16,2399.84,29,6,1
21,3149.79,30,6,0
26,3899.74,1,7,0
22,3299.78,2,7,0
22,3299.78,3,7,0
19,2849.81,4,7,1
13,1949.87,5,7,1
15,2249.85,6,7,1
24,3599.76,7,7,0
23,3449.77,8,7,0
28,4199.72,9,7,0
19,2849.81,10,7,1
19,2849.81,11,7,1
16,2399.84,12,7,1
19,2849.81,13,7,1
19,2849.81,14,7,1
18,2699.82,15,7,1
21,3149.79,16,7,0
15,2249.85,17,7,1
21,3149.79,18,7,0
19,2849.81,19,7,1
12,1799.88,20,7,1
22,3299.78,21,7,0
25,3749.75,22,7,0
16,2399.84,23,7,1
23,3449.77,24,7,0
19,2849.81,25,7,1
17,2549.83,26,7,1
22,3299.78,27,7,0
18,2699.82,28,7,1
19,2849.81,29,7,1
16,2399.84,30,7,1
14,2099.86,31,7,1
21,3149.79,1,8,0
7,1049.93,2,8,1
18,2699.82,3,8,1
16,2399.84,4,8,1
15,2249.85,5,8,1
15,2249.85,6,8,1
17,2549.83,7,8,1
8,1199.92,8,8,1
15,2249.85,9,8,1
19,2849.81,10,8,1
11,1649.89,11,8,1
18,2699.82,12,8,1
14,2099.86,13,8,1
19,2849.81,14,8,1
8,1199.92,15,8,1
16,2399.84,16,8,1
15,2249.85,17,8,1
20,2999.8,18,8,1
18,2699.82,19,8,1
7,1049.93,20,8,1
23,3449.77,21,8,0
18,2699.82,22,8,1
22,3299.78,23,8,0
16,2399.84,24,8,1
13,1949.87,25,8,1
11,1649.89,26,8,1
18,2699.82,27,8,1
22,3299.78,28,8,0
14,2099.86,29,8,1
15,2249.85,30,8,1
17,2549.83,31,8,1
26,3899.74,1,9,0
11,1649.89,2,9,1
17,2549.83,3,9,1
19,2849.81,4,9,1
8,1199.92,5,9,1
16,2399.84,6,9,1
21,3149.79,7,9,0
17,2549.83,8,9,1
13,1949.87,9,9,1
23,3449.77,10,9,0
10,1499.9,11,9,1
22,3299.78,12,9,0
17,2549.83,13,9,1
8,1199.92,14,9,1
20,2999.8,15,9,1
18,2699.82,16,9,1
13,1949.87,17,9,1
14,2099.86,18,9,1
9,1349.91,19,9,1
16,2399.84,20,9,1
11,1649.89,21,9,1
15,2249.85,22,9,1
18,2699.82,23,9,1
19,2849.81,24,9,1
17,2549.83,25,9,1
19,2849.81,26,9,1
18,2699.82,27,9,1
17,2549.83,28,9,1
16,2399.84,29,9,1
14,2099.86,30,9,1
21,3149.79,1,10,0
19,2849.81,2,10,1
21,3149.79,3,10,0
16,2399.84,4,10,1
36,5399.64,5,10,0
38,5699.62,6,10,0
22,3299.78,7,10,0
27,4049.73,8,10,0
27,4049.73,9,10,0
30,4499.7,10,10,0
22,3299.78,11,10,0
19,2849.81,12,10,1
26,3899.74,13,10,0
26,3899.74,14,10,0
25,3749.75,15,10,0
24,3599.76,16,10,0
24,3599.76,17,10,0
23,3449.77,18,10,0
26,3899.74,19,10,0
25,3749.75,20,10,0
29,4349.71,21,10,0
26,3899.74,22,10,0
29,4349.71,23,10,0
23,3449.77,24,10,0
23,3449.77,25,10,0
27,4049.73,26,10,0
27,4049.73,27,10,0
20,2999.8,28,10,1
24,3599.76,29,10,0
33,4949.67,30,10,0
33,4949.67,31,10,0
28,4199.72,1,11,0
21,3149.79,2,11,0
17,2549.83,3,11,1
24,3599.76,4,11,0
23,3449.77,5,11,0
25,3749.75,6,11,0
21,3149.79,7,11,0
34,5099.66,8,11,0
26,3899.74,9,11,0
20,2999.8,10,11,1
22,3299.78,11,11,0
18,2699.82,12,11,1
17,2549.83,13,11,1
26,3899.74,14,11,0
20,2999.8,15,11,1
26,3899.74,16,11,0
31,4649.69,17,11,0
23,3449.77,18,11,0
32,4799.68,19,11,0
25,3749.75,20,11,0
23,3449.77,21,11,0
25,3749.75,22,11,0
23,3449.77,23,11,0
23,3449.77,24,11,0
30,4499.7,25,11,0
22,3299.78,26,11,0
21,3149.79,27,11,0
19,2849.81,28,11,1
21,3149.79,29,11,0
23,3449.77,30,11,0
37,5549.63,1,12,0
33,4949.67,2,12,0
34,5099.66,3,12,0
35,5249.65,4,12,0
29,4349.71,5,12,0
31,4649.69,6,12,0
31,4649.69,7,12,0
40,5999.6,8,12,0
26,3899.74,9,12,0
24,3599.76,10,12,0
30,4499.7,11,12,0
28,4199.72,12,12,0
37,5549.63,13,12,0
21,3149.79,14,12,0
26,3899.74,15,12,0
37,5549.63,16,12,0
33,4949.67,17,12,0
26,3899.74,18,12,0
41,6149.59,19,12,0
29,4349.71,20,12,0
23,3449.77,21,12,0
27,4049.73,22,12,0
25,3749.75,23,12,0
29,4349.71,24,12,0
37,5549.63,25,12,0
37,5549.63,26,12,0
28,4199.72,27,12,0
38,5699.62,28,12,0
29,4349.71,29,12,0
38,5699.62,30,12,0
23,3449.77,31,12,0
